DATE: 19/11/2022,  TIME: 0:0:0, VMC:21.82%, HUMIDITY: 82.70%,  TEMP: 16.10°C
DATE: 19/11/2022,  TIME: 18:53:5, VMC:16.43%, HUMIDITY: 80.80%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:53:8, VMC:16.27%, HUMIDITY: 80.80%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:53:11, VMC:17.34%, HUMIDITY: 80.70%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:53:14, VMC:16.43%, HUMIDITY: 80.60%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:53:17, VMC:17.41%, HUMIDITY: 80.80%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:53:20, VMC:17.41%, HUMIDITY: 81.00%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:53:22, VMC:17.34%, HUMIDITY: 81.10%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:53:25, VMC:16.35%, HUMIDITY: 81.00%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:53:28, VMC:17.26%, HUMIDITY: 80.80%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:53:31, VMC:17.41%, HUMIDITY: 80.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:53:34, VMC:17.41%, HUMIDITY: 80.90%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:53:37, VMC:16.43%, HUMIDITY: 80.60%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:53:39, VMC:16.43%, HUMIDITY: 80.60%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:53:42, VMC:16.43%, HUMIDITY: 80.60%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:53:45, VMC:17.34%, HUMIDITY: 80.60%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:53:48, VMC:17.26%, HUMIDITY: 80.40%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:53:51, VMC:16.43%, HUMIDITY: 80.50%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:53:54, VMC:17.41%, HUMIDITY: 80.50%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:53:57, VMC:17.26%, HUMIDITY: 80.60%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:53:59, VMC:16.43%, HUMIDITY: 80.70%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:54:2, VMC:17.26%, HUMIDITY: 80.60%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:54:5, VMC:16.35%, HUMIDITY: 80.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:54:8, VMC:16.81%, HUMIDITY: 80.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:54:11, VMC:17.41%, HUMIDITY: 81.00%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:54:14, VMC:17.41%, HUMIDITY: 80.70%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:54:16, VMC:16.35%, HUMIDITY: 81.00%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:54:19, VMC:16.27%, HUMIDITY: 81.00%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:54:22, VMC:17.34%, HUMIDITY: 80.80%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:54:25, VMC:16.35%, HUMIDITY: 80.90%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:54:28, VMC:17.34%, HUMIDITY: 80.80%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:54:31, VMC:16.27%, HUMIDITY: 80.80%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:54:33, VMC:16.35%, HUMIDITY: 80.80%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:54:36, VMC:17.34%, HUMIDITY: 80.90%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:54:39, VMC:17.34%, HUMIDITY: 80.90%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:54:42, VMC:16.35%, HUMIDITY: 81.00%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:54:45, VMC:17.34%, HUMIDITY: 81.10%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:54:48, VMC:16.35%, HUMIDITY: 81.00%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:54:51, VMC:16.35%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:54:53, VMC:16.27%, HUMIDITY: 81.20%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:54:56, VMC:17.26%, HUMIDITY: 80.80%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:54:59, VMC:17.34%, HUMIDITY: 81.10%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:55:2, VMC:17.34%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:55:5, VMC:15.44%, HUMIDITY: 80.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:55:8, VMC:16.35%, HUMIDITY: 81.10%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:55:10, VMC:17.26%, HUMIDITY: 81.00%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:55:13, VMC:17.34%, HUMIDITY: 81.00%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:55:16, VMC:17.34%, HUMIDITY: 80.60%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:55:19, VMC:17.34%, HUMIDITY: 80.70%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:55:22, VMC:17.26%, HUMIDITY: 81.00%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:55:25, VMC:16.27%, HUMIDITY: 81.00%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:55:27, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:55:30, VMC:17.26%, HUMIDITY: 81.40%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:55:33, VMC:16.35%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:55:36, VMC:17.34%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:55:39, VMC:17.34%, HUMIDITY: 81.50%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:55:42, VMC:17.26%, HUMIDITY: 81.60%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:55:45, VMC:17.26%, HUMIDITY: 81.50%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:55:47, VMC:17.26%, HUMIDITY: 81.50%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:55:50, VMC:16.27%, HUMIDITY: 81.60%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:55:53, VMC:17.34%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:55:56, VMC:17.26%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:55:59, VMC:16.35%, HUMIDITY: 81.50%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:56:2, VMC:17.26%, HUMIDITY: 81.40%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:56:4, VMC:17.41%, HUMIDITY: 81.50%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:56:7, VMC:17.26%, HUMIDITY: 81.50%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:56:10, VMC:17.34%, HUMIDITY: 81.50%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:56:13, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:56:16, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:56:19, VMC:17.34%, HUMIDITY: 81.60%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:56:21, VMC:17.34%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:56:24, VMC:17.34%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:56:27, VMC:17.41%, HUMIDITY: 81.50%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:56:30, VMC:17.26%, HUMIDITY: 81.40%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:56:33, VMC:17.34%, HUMIDITY: 81.50%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:56:36, VMC:17.26%, HUMIDITY: 81.40%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:56:39, VMC:17.26%, HUMIDITY: 81.40%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:56:41, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:56:44, VMC:16.35%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:56:47, VMC:16.27%, HUMIDITY: 81.20%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:56:50, VMC:17.34%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:56:53, VMC:17.26%, HUMIDITY: 81.20%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:56:56, VMC:17.34%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:56:58, VMC:17.34%, HUMIDITY: 81.00%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:57:1, VMC:17.34%, HUMIDITY: 81.20%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:57:4, VMC:16.35%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:57:7, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:57:10, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:57:13, VMC:16.35%, HUMIDITY: 81.40%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:57:15, VMC:17.26%, HUMIDITY: 81.40%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:57:18, VMC:16.43%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:57:21, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:57:24, VMC:16.27%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:57:27, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:57:30, VMC:16.43%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:57:33, VMC:17.34%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:57:35, VMC:16.27%, HUMIDITY: 81.10%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:57:38, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:57:41, VMC:17.26%, HUMIDITY: 81.20%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:57:44, VMC:16.27%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:57:47, VMC:16.20%, HUMIDITY: 81.00%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:57:50, VMC:16.35%, HUMIDITY: 81.00%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:57:52, VMC:16.43%, HUMIDITY: 81.20%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:57:55, VMC:17.26%, HUMIDITY: 81.10%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:57:58, VMC:17.34%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:1, VMC:17.26%, HUMIDITY: 81.00%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:58:4, VMC:16.43%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:7, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:9, VMC:17.41%, HUMIDITY: 81.20%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:58:12, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:15, VMC:16.35%, HUMIDITY: 81.30%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:58:18, VMC:16.27%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:21, VMC:16.43%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:24, VMC:17.26%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:27, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:58:29, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:32, VMC:17.26%, HUMIDITY: 81.20%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:35, VMC:17.26%, HUMIDITY: 81.20%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:38, VMC:16.27%, HUMIDITY: 81.20%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:58:41, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:44, VMC:17.26%, HUMIDITY: 81.50%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:58:46, VMC:17.26%, HUMIDITY: 81.50%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:49, VMC:17.26%, HUMIDITY: 81.10%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:58:52, VMC:17.26%, HUMIDITY: 81.20%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:55, VMC:17.26%, HUMIDITY: 81.20%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:58:58, VMC:17.26%, HUMIDITY: 81.20%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:1, VMC:17.26%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:3, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:6, VMC:16.27%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:9, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:12, VMC:17.26%, HUMIDITY: 80.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:15, VMC:17.26%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:18, VMC:17.26%, HUMIDITY: 81.10%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 18:59:21, VMC:17.26%, HUMIDITY: 81.00%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:23, VMC:17.26%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:26, VMC:17.26%, HUMIDITY: 81.00%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:59:29, VMC:17.26%, HUMIDITY: 80.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:32, VMC:17.26%, HUMIDITY: 80.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:35, VMC:17.26%, HUMIDITY: 80.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:38, VMC:16.27%, HUMIDITY: 81.10%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:59:40, VMC:17.26%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:43, VMC:17.26%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:46, VMC:17.26%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:49, VMC:17.26%, HUMIDITY: 81.40%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 18:59:52, VMC:16.27%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:55, VMC:17.26%, HUMIDITY: 81.20%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 18:59:57, VMC:17.26%, HUMIDITY: 81.20%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:0:0, VMC:17.26%, HUMIDITY: 81.20%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:0:3, VMC:17.26%, HUMIDITY: 81.20%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:0:6, VMC:17.26%, HUMIDITY: 81.10%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:0:9, VMC:17.26%, HUMIDITY: 81.00%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:0:12, VMC:17.26%, HUMIDITY: 81.00%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:0:15, VMC:17.26%, HUMIDITY: 81.40%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:0:17, VMC:17.26%, HUMIDITY: 81.00%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:0:20, VMC:17.26%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:0:23, VMC:16.27%, HUMIDITY: 81.10%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:0:26, VMC:17.26%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:0:29, VMC:17.26%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:0:32, VMC:17.26%, HUMIDITY: 80.90%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:0:34, VMC:17.19%, HUMIDITY: 81.10%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:0:37, VMC:16.27%, HUMIDITY: 81.20%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:0:40, VMC:16.27%, HUMIDITY: 81.00%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:0:43, VMC:17.26%, HUMIDITY: 81.20%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:0:46, VMC:17.19%, HUMIDITY: 81.20%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:0:49, VMC:17.19%, HUMIDITY: 81.00%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:0:51, VMC:16.20%, HUMIDITY: 81.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:0:54, VMC:17.26%, HUMIDITY: 81.20%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:0:57, VMC:17.19%, HUMIDITY: 80.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:1:0, VMC:17.26%, HUMIDITY: 80.80%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:1:3, VMC:16.27%, HUMIDITY: 80.70%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:1:6, VMC:17.19%, HUMIDITY: 80.70%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:1:9, VMC:17.26%, HUMIDITY: 80.70%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:1:11, VMC:17.26%, HUMIDITY: 80.70%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:1:14, VMC:16.12%, HUMIDITY: 80.80%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:1:17, VMC:17.26%, HUMIDITY: 80.60%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:1:20, VMC:17.19%, HUMIDITY: 80.80%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:1:23, VMC:16.20%, HUMIDITY: 80.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:1:26, VMC:16.20%, HUMIDITY: 80.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:1:28, VMC:16.27%, HUMIDITY: 81.10%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:1:31, VMC:17.19%, HUMIDITY: 81.30%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:1:34, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:1:37, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:1:40, VMC:16.27%, HUMIDITY: 81.10%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:1:43, VMC:17.19%, HUMIDITY: 81.40%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:1:45, VMC:17.19%, HUMIDITY: 81.40%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:1:48, VMC:17.26%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:1:51, VMC:17.26%, HUMIDITY: 81.60%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:1:54, VMC:16.27%, HUMIDITY: 81.70%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:1:57, VMC:17.19%, HUMIDITY: 81.60%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:2:0, VMC:17.26%, HUMIDITY: 81.70%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:2:3, VMC:17.34%, HUMIDITY: 81.60%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:2:5, VMC:17.19%, HUMIDITY: 81.60%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:2:8, VMC:17.26%, HUMIDITY: 81.50%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:2:11, VMC:17.26%, HUMIDITY: 81.50%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:2:14, VMC:17.26%, HUMIDITY: 81.40%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:2:17, VMC:17.19%, HUMIDITY: 81.60%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:2:20, VMC:17.19%, HUMIDITY: 81.40%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:2:22, VMC:17.26%, HUMIDITY: 81.50%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:2:25, VMC:17.26%, HUMIDITY: 81.70%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:2:28, VMC:17.19%, HUMIDITY: 81.50%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:2:31, VMC:17.19%, HUMIDITY: 81.40%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:2:34, VMC:17.26%, HUMIDITY: 81.50%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:2:37, VMC:17.19%, HUMIDITY: 81.60%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:2:39, VMC:17.26%, HUMIDITY: 81.30%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:2:42, VMC:16.27%, HUMIDITY: 81.60%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:2:45, VMC:16.20%, HUMIDITY: 81.70%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:2:48, VMC:17.19%, HUMIDITY: 81.60%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:2:51, VMC:16.27%, HUMIDITY: 81.80%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:2:54, VMC:16.27%, HUMIDITY: 81.60%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:2:57, VMC:16.20%, HUMIDITY: 81.70%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:2:59, VMC:17.26%, HUMIDITY: 81.70%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:3:2, VMC:17.19%, HUMIDITY: 81.60%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:3:5, VMC:17.19%, HUMIDITY: 81.70%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:3:8, VMC:16.20%, HUMIDITY: 81.50%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:3:11, VMC:17.19%, HUMIDITY: 81.60%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:3:14, VMC:16.27%, HUMIDITY: 81.70%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:3:16, VMC:17.26%, HUMIDITY: 81.70%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:3:19, VMC:16.27%, HUMIDITY: 82.00%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:3:22, VMC:17.19%, HUMIDITY: 81.90%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:3:25, VMC:17.19%, HUMIDITY: 81.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:3:28, VMC:16.20%, HUMIDITY: 81.90%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:3:31, VMC:16.27%, HUMIDITY: 81.60%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:3:33, VMC:16.73%, HUMIDITY: 81.70%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:3:36, VMC:17.19%, HUMIDITY: 81.70%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:3:39, VMC:16.27%, HUMIDITY: 81.70%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:3:42, VMC:16.27%, HUMIDITY: 81.60%,  TEMP: 18.10°C
DATE: 19/11/2022,  TIME: 19:3:45, VMC:16.27%, HUMIDITY: 81.90%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:3:48, VMC:16.20%, HUMIDITY: 81.90%,  TEMP: 17.90°C
DATE: 19/11/2022,  TIME: 19:3:51, VMC:17.19%, HUMIDITY: 82.10%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:3:53, VMC:17.19%, HUMIDITY: 81.80%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:3:56, VMC:16.12%, HUMIDITY: 81.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:3:59, VMC:17.11%, HUMIDITY: 81.90%,  TEMP: 18.00°C
DATE: 19/11/2022,  TIME: 19:4:2, VMC:16.20%, HUMIDITY: 82.00%,  TEMP: 17.90°C
